"gender","department","job_title","total_salary","current_year","birth_year","hired_year","termination_year","status","employees"
Male,Sales,Customer Success Manager,422015.86000000004,2025,1989,2023,2025,Inactive,11
Male,Sales,Customer Success Manager,6119505.180000001,2025,1989,2023,,Active,153
Male,Sales,Customer Success Manager,41488.96,2025,1989,2024,2024,Inactive,1
Male,Sales,Customer Success Manager,212355.78000000003,2025,1989,2024,,Active,5
Male,Sales,Enterprise Sales Executive,328121.67,2025,1989,2023,2023,Inactive,8
Male,Sales,Enterprise Sales Executive,1918041.66,2025,1989,2023,2024,Inactive,49
Male,Sales,Enterprise Sales Executive,321996.63,2025,1989,2023,2025,Inactive,8
Male,Sales,Enterprise Sales Executive,5792441.430000002,2025,1989,2023,,Active,145
Male,Sales,Enterprise Sales Executive,36461.36,2025,1989,2024,2024,Inactive,1
Male,Sales,Enterprise Sales Executive,112691.6,2025,1989,2024,,Active,3
Male,Sales,Field Sales Representative,285921.56,2025,1989,2023,2023,Inactive,7
Male,Sales,Field Sales Representative,1553559.9600000004,2025,1989,2023,2024,Inactive,38
Male,Sales,Field Sales Representative,447209.74,2025,1989,2023,2025,Inactive,12
Male,Sales,Field Sales Representative,6092634.609999999,2025,1989,2023,,Active,153
Male,Sales,Field Sales Representative,32993.9,2025,1989,2024,2024,Inactive,1
Male,Sales,Field Sales Representative,245085.22999999998,2025,1989,2024,,Active,6
Male,Sales,Inside Sales Associate,248874.07000000004,2025,1989,2023,2023,Inactive,6
Male,Sales,Inside Sales Associate,2187890.2299999995,2025,1989,2023,2024,Inactive,55
Male,Sales,Inside Sales Associate,435356.1300000001,2025,1989,2023,2025,Inactive,11
Male,Sales,Inside Sales Associate,5589539.240000001,2025,1989,2023,,Active,140
Male,Sales,Inside Sales Associate,40760.96,2025,1989,2024,2024,Inactive,1
Male,Sales,Inside Sales Associate,79002.07,2025,1989,2024,,Active,2
Male,Sales,Key Account Manager,206457.68000000002,2025,1989,2023,2023,Inactive,5
Male,Sales,Key Account Manager,2128071.3600000003,2025,1989,2023,2024,Inactive,52
Male,Sales,Key Account Manager,410263.70000000007,2025,1989,2023,2025,Inactive,10
Male,Sales,Key Account Manager,6762553.69,2025,1989,2023,,Active,172
Male,Sales,Key Account Manager,49786.32,2025,1989,2024,2024,Inactive,1
Male,Sales,Key Account Manager,220678.13,2025,1989,2024,,Active,5
Male,Sales,Lead Generation Specialist,184242.40000000002,2025,1989,2023,2023,Inactive,5
Male,Sales,Lead Generation Specialist,2105629.77,2025,1989,2023,2024,Inactive,51
Male,Sales,Lead Generation Specialist,606839.87,2025,1989,2023,2025,Inactive,15
Male,Sales,Lead Generation Specialist,5900825.219999998,2025,1989,2023,,Active,148
Male,Sales,Lead Generation Specialist,46937.54,2025,1989,2024,,Active,1
Male,Sales,Regional Sales Director,382669.8,2025,1989,2023,2023,Inactive,10
Male,Sales,Regional Sales Director,2230931.52,2025,1989,2023,2024,Inactive,56
Male,Sales,Regional Sales Director,311495.39999999997,2025,1989,2023,2025,Inactive,8
Male,Sales,Regional Sales Director,5704594.470000001,2025,1989,2023,,Active,142
Male,Sales,Regional Sales Director,77412.09,2025,1989,2024,2024,Inactive,2
Male,Sales,Regional Sales Director,282545.62,2025,1989,2024,,Active,7
Male,Sales,Retail Sales Associate,338681.04,2025,1989,2023,2023,Inactive,8
Male,Sales,Retail Sales Associate,1963339.4400000004,2025,1989,2023,2024,Inactive,50
Male,Sales,Retail Sales Associate,560678.5900000001,2025,1989,2023,2025,Inactive,14
Male,Sales,Retail Sales Associate,6354715.88,2025,1989,2023,,Active,161
Male,Sales,Retail Sales Associate,125579.07,2025,1989,2024,,Active,3
Male,Sales,Sales Consultant,379055.31,2025,1989,2023,2023,Inactive,9
Male,Sales,Sales Consultant,2263706.2999999993,2025,1989,2023,2024,Inactive,57
Male,Sales,Sales Consultant,671932.01,2025,1989,2023,2025,Inactive,16
Male,Sales,Sales Consultant,5173648.169999999,2025,1989,2023,,Active,130
Male,Sales,Sales Consultant,33877.51,2025,1989,2024,,Active,1
Male,Sales,Sales Enablement Specialist,166729.5,2025,1989,2023,2023,Inactive,4
Male,Sales,Sales Enablement Specialist,2062763.1400000001,2025,1989,2023,2024,Inactive,52
Male,Sales,Sales Enablement Specialist,604156.5400000002,2025,1989,2023,2025,Inactive,14
Male,Sales,Sales Enablement Specialist,6106625.969999999,2025,1989,2023,,Active,155
Male,Sales,Sales Enablement Specialist,47815.06,2025,1989,2024,,Active,1
Male,Sales,Sales Engineer,167022.32,2025,1989,2023,2023,Inactive,4
Male,Sales,Sales Engineer,1592709.1199999999,2025,1989,2023,2024,Inactive,40
Male,Sales,Sales Engineer,674511.6000000001,2025,1989,2023,2025,Inactive,18
Male,Sales,Sales Engineer,5564245.1400000015,2025,1989,2023,,Active,137
Male,Sales,Sales Engineer,33989.4,2025,1989,2024,2025,Inactive,1
Male,Sales,Sales Engineer,147758.09,2025,1989,2024,,Active,4
Male,Sales,Sales Manager,237180.19999999998,2025,1989,2023,2023,Inactive,6
Male,Sales,Sales Manager,1517952.79,2025,1989,2023,2024,Inactive,37
Male,Sales,Sales Manager,564201.37,2025,1989,2023,2025,Inactive,14
Male,Sales,Sales Manager,5552333.139999998,2025,1989,2023,,Active,138
Male,Sales,Sales Manager,48190.82,2025,1989,2024,2025,Inactive,1
Male,Sales,Sales Manager,42283.99,2025,1989,2024,,Active,1
Male,Sales,Sales Operations Analyst,290805.94,2025,1989,2023,2023,Inactive,7
Male,Sales,Sales Operations Analyst,1532009.9699999997,2025,1989,2023,2024,Inactive,37
Male,Sales,Sales Operations Analyst,347890.19,2025,1989,2023,2025,Inactive,8
Male,Sales,Sales Operations Analyst,6473630.69,2025,1989,2023,,Active,165
Male,Sales,Sales Operations Analyst,71041.17,2025,1989,2024,2024,Inactive,2
Male,Sales,Sales Operations Analyst,153936.69,2025,1989,2024,,Active,4
Male,Sales,Sales Representative,316494.08999999997,2025,1989,2023,2023,Inactive,8
Male,Sales,Sales Representative,1993229.2599999995,2025,1989,2023,2024,Inactive,50
Male,Sales,Sales Representative,460574.63000000006,2025,1989,2023,2025,Inactive,11
Male,Sales,Sales Representative,6011219.400000006,2025,1989,2023,,Active,151
Male,Sales,Sales Representative,153586.96,2025,1989,2024,2024,Inactive,4
Male,Sales,Sales Representative,83427.08,2025,1989,2024,,Active,2
Male,Sales,Territory Manager,142256.19,2025,1989,2023,2023,Inactive,4
Male,Sales,Territory Manager,1899187.7500000005,2025,1989,2023,2024,Inactive,48
Male,Sales,Territory Manager,350173.38,2025,1989,2023,2025,Inactive,9
Male,Sales,Territory Manager,5067186.189999999,2025,1989,2023,,Active,127
Male,Sales,Territory Manager,193573.0,2025,1989,2024,,Active,5
Female,Finance,Accountant,1757288.8699999999,2025,1990,2024,2024,Inactive,43
Female,Finance,Accountant,421130.24999999994,2025,1990,2024,2025,Inactive,10
Female,Finance,Accountant,4956798.830000001,2025,1990,2024,,Active,122
Female,Finance,Accounts Payable Specialist,1071877.1299999997,2025,1990,2024,2024,Inactive,27
Female,Finance,Accounts Payable Specialist,376832.46,2025,1990,2024,2025,Inactive,9
Female,Finance,Accounts Payable Specialist,4449906.43,2025,1990,2024,,Active,111
Female,Finance,Accounts Receivable Specialist,1283235.9700000002,2025,1990,2024,2024,Inactive,34
Female,Finance,Accounts Receivable Specialist,495819.06,2025,1990,2024,2025,Inactive,12
Female,Finance,Accounts Receivable Specialist,4336563.119999999,2025,1990,2024,,Active,110
Female,Finance,Bookkeeper,1983912.1199999999,2025,1990,2024,2024,Inactive,50
Female,Finance,Bookkeeper,310231.87,2025,1990,2024,2025,Inactive,8
Female,Finance,Bookkeeper,5543760.560000001,2025,1990,2024,,Active,137
Female,Finance,Budget Analyst,1769126.7799999993,2025,1990,2024,2024,Inactive,44
Female,Finance,Budget Analyst,416472.69999999995,2025,1990,2024,2025,Inactive,10
Female,Finance,Budget Analyst,5457769.96,2025,1990,2024,,Active,136
Female,Finance,Compliance Analyst,1562522.01,2025,1990,2024,2024,Inactive,38
Female,Finance,Compliance Analyst,548856.2100000001,2025,1990,2024,2025,Inactive,14
Female,Finance,Compliance Analyst,5229190.449999997,2025,1990,2024,,Active,132
Female,Finance,Controller,1647100.3999999994,2025,1990,2024,2024,Inactive,40
Female,Finance,Controller,367756.04,2025,1990,2024,2025,Inactive,9
Female,Finance,Controller,5798036.880000002,2025,1990,2024,,Active,145
Female,Finance,Cost Analyst,1385310.55,2025,1990,2024,2024,Inactive,35
Female,Finance,Cost Analyst,551711.59,2025,1990,2024,2025,Inactive,13
Female,Finance,Cost Analyst,5327923.120000002,2025,1990,2024,,Active,131
Female,Finance,Credit Analyst,1752132.35,2025,1990,2024,2024,Inactive,44
Female,Finance,Credit Analyst,511023.48,2025,1990,2024,2025,Inactive,12
Female,Finance,Credit Analyst,5855098.180000001,2025,1990,2024,,Active,147
Female,Finance,Finance Director,1558395.9200000004,2025,1990,2024,2024,Inactive,41
Female,Finance,Finance Director,456282.04,2025,1990,2024,2025,Inactive,12
Female,Finance,Finance Director,4738348.18,2025,1990,2024,,Active,119
Female,Finance,Finance Manager,1672177.7299999997,2025,1990,2024,2024,Inactive,43
Female,Finance,Finance Manager,387954.3499999999,2025,1990,2024,2025,Inactive,10
Female,Finance,Finance Manager,4819246.749999999,2025,1990,2024,,Active,120
Female,Finance,Financial Analyst,1471292.6499999997,2025,1990,2024,2024,Inactive,37
Female,Finance,Financial Analyst,422263.75,2025,1990,2024,2025,Inactive,10
Female,Finance,Financial Analyst,4023352.56,2025,1990,2024,,Active,102
Female,Finance,Financial Planner,1784877.8699999999,2025,1990,2024,2024,Inactive,46
Female,Finance,Financial Planner,378288.3300000001,2025,1990,2024,2025,Inactive,9
Female,Finance,Financial Planner,4188633.9200000004,2025,1990,2024,,Active,107
Female,Finance,Internal Auditor,1596731.8199999998,2025,1990,2024,2024,Inactive,39
Female,Finance,Internal Auditor,511131.78,2025,1990,2024,2025,Inactive,13
Female,Finance,Internal Auditor,4666562.329999999,2025,1990,2024,,Active,115
Female,Finance,Investment Analyst,1772764.6300000004,2025,1990,2024,2024,Inactive,45
Female,Finance,Investment Analyst,594774.5500000002,2025,1990,2024,2025,Inactive,15
Female,Finance,Investment Analyst,5405058.229999996,2025,1990,2024,,Active,134
Female,Finance,Payroll Analyst,1421802.89,2025,1990,2024,2024,Inactive,36
Female,Finance,Payroll Analyst,387017.69,2025,1990,2024,2025,Inactive,10
Female,Finance,Payroll Analyst,5679316.109999998,2025,1990,2024,,Active,142
Female,Finance,Revenue Analyst,1754026.08,2025,1990,2024,2024,Inactive,44
Female,Finance,Revenue Analyst,350843.86,2025,1990,2024,2025,Inactive,9
Female,Finance,Revenue Analyst,4806818.059999998,2025,1990,2024,,Active,118
Female,Finance,Risk Analyst,1458222.5799999998,2025,1990,2024,2024,Inactive,37
Female,Finance,Risk Analyst,532374.7899999999,2025,1990,2024,2025,Inactive,13
Female,Finance,Risk Analyst,5186159.630000002,2025,1990,2024,,Active,128
Female,Finance,Tax Analyst,2070348.3400000008,2025,1990,2024,2024,Inactive,50
Female,Finance,Tax Analyst,607139.1399999999,2025,1990,2024,2025,Inactive,15
Female,Finance,Tax Analyst,5339740.479999999,2025,1990,2024,,Active,135
Female,Finance,Treasury Analyst,1701899.5899999999,2025,1990,2024,2024,Inactive,44
Female,Finance,Treasury Analyst,330070.41,2025,1990,2024,2025,Inactive,8
Female,Finance,Treasury Analyst,5355896.97,2025,1990,2024,,Active,135
Female,Human Resources,Compensation and Benefits Analyst,1270706.6199999999,2025,1990,2024,2024,Inactive,31
Female,Human Resources,Compensation and Benefits Analyst,581779.3700000001,2025,1990,2024,2025,Inactive,15
Female,Human Resources,Compensation and Benefits Analyst,3827302.350000001,2025,1990,2024,,Active,97
Female,Human Resources,Diversity and Inclusion Manager,1569223.2900000003,2025,1990,2024,2024,Inactive,39
Female,Human Resources,Diversity and Inclusion Manager,541295.16,2025,1990,2024,2025,Inactive,13
Female,Human Resources,Diversity and Inclusion Manager,4699760.630000001,2025,1990,2024,,Active,114
Female,Human Resources,Employee Relations Specialist,1588316.9100000001,2025,1990,2024,2024,Inactive,39
Female,Human Resources,Employee Relations Specialist,612524.5499999999,2025,1990,2024,2025,Inactive,15
Female,Human Resources,Employee Relations Specialist,4809012.88,2025,1990,2024,,Active,120
Female,Human Resources,HR Assistant,1793774.5200000003,2025,1990,2024,2024,Inactive,43
Female,Human Resources,HR Assistant,176602.97000000003,2025,1990,2024,2025,Inactive,5
Female,Human Resources,HR Assistant,4630816.86,2025,1990,2024,,Active,114
Female,Human Resources,HR Business Partner,1570913.3100000003,2025,1990,2024,2024,Inactive,40
Female,Human Resources,HR Business Partner,707905.83,2025,1990,2024,2025,Inactive,18
Female,Human Resources,HR Business Partner,4399882.739999999,2025,1990,2024,,Active,111
Female,Human Resources,HR Compliance Officer,1360727.0900000003,2025,1990,2024,2024,Inactive,34
Female,Human Resources,HR Compliance Officer,841359.9099999999,2025,1990,2024,2025,Inactive,21
Female,Human Resources,HR Compliance Officer,5941919.780000002,2025,1990,2024,,Active,148
Female,Human Resources,HR Coordinator,1457363.07,2025,1990,2024,2024,Inactive,37
Female,Human Resources,HR Coordinator,431507.9,2025,1990,2024,2025,Inactive,11
Female,Human Resources,HR Coordinator,5519373.399999999,2025,1990,2024,,Active,140
Female,Human Resources,HR Data Analyst,2211316.2700000005,2025,1990,2024,2024,Inactive,56
Female,Human Resources,HR Data Analyst,629293.1600000001,2025,1990,2024,2025,Inactive,16
Female,Human Resources,HR Data Analyst,5040988.240000001,2025,1990,2024,,Active,125
Female,Human Resources,HR Director,1561326.8599999999,2025,1990,2024,2024,Inactive,41
Female,Human Resources,HR Director,663587.09,2025,1990,2024,2025,Inactive,17
Female,Human Resources,HR Director,5603656.22,2025,1990,2024,,Active,139
Female,Human Resources,HR Generalist,1915624.8100000003,2025,1990,2024,2024,Inactive,47
Female,Human Resources,HR Generalist,848845.84,2025,1990,2024,2025,Inactive,22
Female,Human Resources,HR Generalist,5653485.2,2025,1990,2024,,Active,141
Female,Human Resources,HR Manager,1775108.17,2025,1990,2024,2024,Inactive,43
Female,Human Resources,HR Manager,341349.3,2025,1990,2024,2025,Inactive,9
Female,Human Resources,HR Manager,5152053.449999999,2025,1990,2024,,Active,130
Female,Human Resources,Labor Relations Specialist,1846027.8400000003,2025,1990,2024,2024,Inactive,46
Female,Human Resources,Labor Relations Specialist,602643.2000000001,2025,1990,2024,2025,Inactive,15
Female,Human Resources,Labor Relations Specialist,4339529.700000001,2025,1990,2024,,Active,108
Female,Human Resources,Onboarding Coordinator,1071790.3199999998,2025,1990,2024,2024,Inactive,27
Female,Human Resources,Onboarding Coordinator,540838.1699999999,2025,1990,2024,2025,Inactive,13
Female,Human Resources,Onboarding Coordinator,5430021.739999999,2025,1990,2024,,Active,134
Female,Human Resources,Organizational Development Specialist,1628895.740000001,2025,1990,2024,2024,Inactive,41
Female,Human Resources,Organizational Development Specialist,690143.4999999998,2025,1990,2024,2025,Inactive,16
Female,Human Resources,Organizational Development Specialist,5088361.5200000005,2025,1990,2024,,Active,128
Female,Human Resources,Payroll Specialist,1879124.0600000005,2025,1990,2024,2024,Inactive,45
Female,Human Resources,Payroll Specialist,878243.7199999997,2025,1990,2024,2025,Inactive,22
Female,Human Resources,Payroll Specialist,6069905.820000004,2025,1990,2024,,Active,152
Female,Human Resources,People Operations Specialist,2011020.69,2025,1990,2024,2024,Inactive,50
Female,Human Resources,People Operations Specialist,445509.47,2025,1990,2024,2025,Inactive,11
Female,Human Resources,People Operations Specialist,4727701.3500000015,2025,1990,2024,,Active,118
Female,Human Resources,Recruiter,1722541.7599999995,2025,1990,2024,2024,Inactive,44
Female,Human Resources,Recruiter,573022.3700000001,2025,1990,2024,2025,Inactive,14
Female,Human Resources,Recruiter,4773973.060000003,2025,1990,2024,,Active,122
Female,Human Resources,Talent Acquisition Specialist,2134601.1999999997,2025,1990,2024,2024,Inactive,51
Female,Human Resources,Talent Acquisition Specialist,663024.3200000001,2025,1990,2024,2025,Inactive,16
Female,Human Resources,Talent Acquisition Specialist,4133929.4599999995,2025,1990,2024,,Active,104
Female,Human Resources,Training and Development Specialist,1616622.4100000004,2025,1990,2024,2024,Inactive,40
Female,Human Resources,Training and Development Specialist,485542.45999999996,2025,1990,2024,2025,Inactive,12
Female,Human Resources,Training and Development Specialist,4840622.780000001,2025,1990,2024,,Active,123
Female,Human Resources,Workforce Planning Analyst,1620777.26,2025,1990,2024,2024,Inactive,41
Female,Human Resources,Workforce Planning Analyst,815207.1299999999,2025,1990,2024,2025,Inactive,21
Female,Human Resources,Workforce Planning Analyst,4747003.59,2025,1990,2024,,Active,119
Female,IT,Backend Developer,1681104.0100000002,2025,1990,2024,2024,Inactive,44
Female,IT,Backend Developer,529544.04,2025,1990,2024,2025,Inactive,13
Female,IT,Backend Developer,4616007.039999999,2025,1990,2024,,Active,116
Female,IT,Business Intelligence Analyst,1920544.0699999991,2025,1990,2024,2024,Inactive,47
Female,IT,Business Intelligence Analyst,591233.17,2025,1990,2024,2025,Inactive,15
Female,IT,Business Intelligence Analyst,4329464.130000001,2025,1990,2024,,Active,107
Female,IT,Cloud Engineer,1519860.0100000002,2025,1990,2024,2024,Inactive,39
Female,IT,Cloud Engineer,432947.12,2025,1990,2024,2025,Inactive,10
Female,IT,Cloud Engineer,5070602.379999999,2025,1990,2024,,Active,128
Female,IT,Database Administrator,1364491.6199999999,2025,1990,2024,2024,Inactive,33
Female,IT,Database Administrator,549448.04,2025,1990,2024,2025,Inactive,14
Female,IT,Database Administrator,4862771.66,2025,1990,2024,,Active,118
Female,IT,Data Engineer,1763404.8199999996,2025,1990,2024,2024,Inactive,44
Female,IT,Data Engineer,280533.95,2025,1990,2024,2025,Inactive,7
Female,IT,Data Engineer,4090835.759999999,2025,1990,2024,,Active,103
Female,IT,DevOps Engineer,1651602.0499999996,2025,1990,2024,2024,Inactive,41
Female,IT,DevOps Engineer,718690.64,2025,1990,2024,2025,Inactive,17
Female,IT,DevOps Engineer,4520697.159999999,2025,1990,2024,,Active,116
Female,IT,Frontend Developer,1662877.6600000001,2025,1990,2024,2024,Inactive,41
Female,IT,Frontend Developer,539877.31,2025,1990,2024,2025,Inactive,13
Female,IT,Frontend Developer,4440546.300000002,2025,1990,2024,,Active,112
Female,IT,Full Stack Developer,1306986.72,2025,1990,2024,2024,Inactive,32
Female,IT,Full Stack Developer,496322.28,2025,1990,2024,2025,Inactive,12
Female,IT,Full Stack Developer,5145185.130000005,2025,1990,2024,,Active,129
Female,IT,Help Desk Technician,1163474.96,2025,1990,2024,2024,Inactive,29
Female,IT,Help Desk Technician,257043.94999999998,2025,1990,2024,2025,Inactive,7
Female,IT,Help Desk Technician,5148619.430000002,2025,1990,2024,,Active,131
Female,IT,IT Consultant,1218112.4500000002,2025,1990,2024,2024,Inactive,31
Female,IT,IT Consultant,769905.96,2025,1990,2024,2025,Inactive,19
Female,IT,IT Consultant,4717979.760000003,2025,1990,2024,,Active,117
Female,IT,IT Project Manager,1354755.7000000002,2025,1990,2024,2024,Inactive,33
Female,IT,IT Project Manager,640419.8799999998,2025,1990,2024,2025,Inactive,16
Female,IT,IT Project Manager,4441486.069999998,2025,1990,2024,,Active,112
Female,IT,IT Support Specialist,1200768.4599999997,2025,1990,2024,2024,Inactive,30
Female,IT,IT Support Specialist,525817.04,2025,1990,2024,2025,Inactive,13
Female,IT,IT Support Specialist,5406669.76,2025,1990,2024,,Active,134
Female,IT,Machine Learning Engineer,1371380.0099999998,2025,1990,2024,2024,Inactive,34
Female,IT,Machine Learning Engineer,319350.20999999996,2025,1990,2024,2025,Inactive,8
Female,IT,Machine Learning Engineer,4722901.4399999995,2025,1990,2024,,Active,117
Female,IT,Mobile App Developer,1314617.59,2025,1990,2024,2024,Inactive,33
Female,IT,Mobile App Developer,417685.16000000003,2025,1990,2024,2025,Inactive,11
Female,IT,Mobile App Developer,4218928.86,2025,1990,2024,,Active,105
Female,IT,Network Administrator,1590268.6500000001,2025,1990,2024,2024,Inactive,40
Female,IT,Network Administrator,685045.2599999999,2025,1990,2024,2025,Inactive,17
Female,IT,Network Administrator,4104429.1300000013,2025,1990,2024,,Active,99
Female,IT,QA Engineer,1568698.75,2025,1990,2024,2024,Inactive,39
Female,IT,QA Engineer,351606.04000000004,2025,1990,2024,2025,Inactive,9
Female,IT,QA Engineer,4569563.859999999,2025,1990,2024,,Active,113
Female,IT,Security Analyst,1541985.47,2025,1990,2024,2024,Inactive,39
Female,IT,Security Analyst,646519.1699999999,2025,1990,2024,2025,Inactive,15
Female,IT,Security Analyst,4528127.530000001,2025,1990,2024,,Active,113
Female,IT,Software Engineer,1670859.54,2025,1990,2024,2024,Inactive,42
Female,IT,Software Engineer,444159.01,2025,1990,2024,2025,Inactive,11
Female,IT,Software Engineer,4826780.94,2025,1990,2024,,Active,120
Female,IT,Solutions Architect,1668625.2300000004,2025,1990,2024,2024,Inactive,42
Female,IT,Solutions Architect,607011.23,2025,1990,2024,2025,Inactive,15
Female,IT,Solutions Architect,4251641.669999998,2025,1990,2024,,Active,108
Female,IT,Systems Administrator,1165954.0199999998,2025,1990,2024,2024,Inactive,29
Female,IT,Systems Administrator,248406.59000000003,2025,1990,2024,2025,Inactive,6
Female,IT,Systems Administrator,4487100.250000001,2025,1990,2024,,Active,112
Female,Marketing,Brand Manager,1674190.7999999998,2025,1990,2024,2024,Inactive,42
Female,Marketing,Brand Manager,411481.2,2025,1990,2024,2025,Inactive,11
Female,Marketing,Brand Manager,5251750.570000002,2025,1990,2024,,Active,131
Female,Marketing,Communications Specialist,1412464.5999999996,2025,1990,2024,2024,Inactive,36
Female,Marketing,Communications Specialist,685904.63,2025,1990,2024,2025,Inactive,18
Female,Marketing,Communications Specialist,4674694.460000001,2025,1990,2024,,Active,118
Female,Marketing,Content Marketing Manager,1672262.8200000005,2025,1990,2024,2024,Inactive,42
Female,Marketing,Content Marketing Manager,271921.95999999996,2025,1990,2024,2025,Inactive,7
Female,Marketing,Content Marketing Manager,4646825.330000002,2025,1990,2024,,Active,116
Female,Marketing,Copywriter,1747825.8299999998,2025,1990,2024,2024,Inactive,43
Female,Marketing,Copywriter,297831.26999999996,2025,1990,2024,2025,Inactive,7
Female,Marketing,Copywriter,4877210.470000001,2025,1990,2024,,Active,123
Female,Marketing,Digital Marketing Analyst,2176938.1300000004,2025,1990,2024,2024,Inactive,53
Female,Marketing,Digital Marketing Analyst,397350.77,2025,1990,2024,2025,Inactive,10
Female,Marketing,Digital Marketing Analyst,4229384.269999998,2025,1990,2024,,Active,105
Female,Marketing,Email Marketing Coordinator,1818207.3699999999,2025,1990,2024,2024,Inactive,44
Female,Marketing,Email Marketing Coordinator,512280.71,2025,1990,2024,2025,Inactive,13
Female,Marketing,Email Marketing Coordinator,5100295.709999999,2025,1990,2024,,Active,127
Female,Marketing,Event Marketing Coordinator,1612983.6700000002,2025,1990,2024,2024,Inactive,41
Female,Marketing,Event Marketing Coordinator,443543.86999999994,2025,1990,2024,2025,Inactive,10
Female,Marketing,Event Marketing Coordinator,4568237.020000001,2025,1990,2024,,Active,114
Female,Marketing,Graphic Designer,1784491.1700000004,2025,1990,2024,2024,Inactive,43
Female,Marketing,Graphic Designer,633583.13,2025,1990,2024,2025,Inactive,15
Female,Marketing,Graphic Designer,5430420.879999998,2025,1990,2024,,Active,137
Female,Marketing,Growth Marketing Manager,1504589.4100000004,2025,1990,2024,2024,Inactive,38
Female,Marketing,Growth Marketing Manager,380051.97000000003,2025,1990,2024,2025,Inactive,10
Female,Marketing,Growth Marketing Manager,5120248.399999999,2025,1990,2024,,Active,128
Female,Marketing,Influencer Marketing Manager,1125273.26,2025,1990,2024,2024,Inactive,28
Female,Marketing,Influencer Marketing Manager,414772.55,2025,1990,2024,2025,Inactive,11
Female,Marketing,Influencer Marketing Manager,4842783.449999999,2025,1990,2024,,Active,121
Female,Marketing,Marketing Coordinator,1400449.2999999998,2025,1990,2024,2024,Inactive,34
Female,Marketing,Marketing Coordinator,397687.01,2025,1990,2024,2025,Inactive,9
Female,Marketing,Marketing Coordinator,4321999.759999998,2025,1990,2024,,Active,112
Female,Marketing,Marketing Director,987125.46,2025,1990,2024,2024,Inactive,25
Female,Marketing,Marketing Director,393859.46,2025,1990,2024,2025,Inactive,9
Female,Marketing,Marketing Director,4566177.24,2025,1990,2024,,Active,114
Female,Marketing,Marketing Operations Manager,1124045.99,2025,1990,2024,2024,Inactive,30
Female,Marketing,Marketing Operations Manager,522145.24,2025,1990,2024,2025,Inactive,12
Female,Marketing,Marketing Operations Manager,4920120.669999997,2025,1990,2024,,Active,121
Female,Marketing,Marketing Specialist,1802169.5100000002,2025,1990,2024,2024,Inactive,45
Female,Marketing,Marketing Specialist,347558.17,2025,1990,2024,2025,Inactive,9
Female,Marketing,Marketing Specialist,4208905.54,2025,1990,2024,,Active,107
Female,Marketing,Performance Marketing Analyst,1760893.6300000004,2025,1990,2024,2024,Inactive,44
Female,Marketing,Performance Marketing Analyst,282675.41000000003,2025,1990,2024,2025,Inactive,7
Female,Marketing,Performance Marketing Analyst,5336474.819999999,2025,1990,2024,,Active,134
Female,Marketing,PPC Specialist,1827211.2699999998,2025,1990,2024,2024,Inactive,45
Female,Marketing,PPC Specialist,478365.9099999999,2025,1990,2024,2025,Inactive,13
Female,Marketing,PPC Specialist,5608806.4799999995,2025,1990,2024,,Active,140
Female,Marketing,PR Manager,1633436.9800000002,2025,1990,2024,2024,Inactive,40
Female,Marketing,PR Manager,651815.65,2025,1990,2024,2025,Inactive,17
Female,Marketing,PR Manager,4803837.010000001,2025,1990,2024,,Active,116
Female,Marketing,Product Marketing Manager,1723317.4999999998,2025,1990,2024,2024,Inactive,45
Female,Marketing,Product Marketing Manager,536669.2,2025,1990,2024,2025,Inactive,14
Female,Marketing,Product Marketing Manager,5408198.05,2025,1990,2024,,Active,132
Female,Marketing,SEO Specialist,1620186.1499999997,2025,1990,2024,2024,Inactive,41
Female,Marketing,SEO Specialist,392783.83,2025,1990,2024,2025,Inactive,10
Female,Marketing,SEO Specialist,5259156.300000003,2025,1990,2024,,Active,132
Female,Marketing,Social Media Manager,1760106.1900000002,2025,1990,2024,2024,Inactive,44
Female,Marketing,Social Media Manager,502687.64,2025,1990,2024,2025,Inactive,12
Female,Marketing,Social Media Manager,4954935.239999999,2025,1990,2024,,Active,125
Female,Operations,Demand Planner,1724912.75,2025,1990,2024,2024,Inactive,43
Female,Operations,Demand Planner,493541.83999999997,2025,1990,2024,2025,Inactive,13
Female,Operations,Demand Planner,4887285.179999997,2025,1990,2024,,Active,121
Female,Operations,Distribution Supervisor,1223205.7,2025,1990,2024,2024,Inactive,31
Female,Operations,Distribution Supervisor,401220.29,2025,1990,2024,2025,Inactive,10
Female,Operations,Distribution Supervisor,5182381.370000001,2025,1990,2024,,Active,132
Female,Operations,Facilities Manager,2134264.0700000008,2025,1990,2024,2024,Inactive,54
Female,Operations,Facilities Manager,389336.57999999996,2025,1990,2024,2025,Inactive,10
Female,Operations,Facilities Manager,5610233.999999997,2025,1990,2024,,Active,137
Female,Operations,Fleet Coordinator,1930388.45,2025,1990,2024,2024,Inactive,47
Female,Operations,Fleet Coordinator,817563.7399999999,2025,1990,2024,2025,Inactive,20
Female,Operations,Fleet Coordinator,5011153.000000002,2025,1990,2024,,Active,123
Female,Operations,Inventory Analyst,1628575.82,2025,1990,2024,2024,Inactive,40
Female,Operations,Inventory Analyst,210488.55,2025,1990,2024,2025,Inactive,5
Female,Operations,Inventory Analyst,5021204.379999998,2025,1990,2024,,Active,125
Female,Operations,Logistics Specialist,2050278.1900000002,2025,1990,2024,2024,Inactive,51
